하차정류장ID,하차정류장명,위도_y,경도_y,승객수
9656,샛강역4번출구.여의도자이,37.51867833333333,126.92674166666666,31
9667,보라매병원입구,37.49475666666667,126.92719166666666,7
9670,당곡역2번출구.롯데백화점관악점,37.490008333333336,126.927485,7
9671,샛강역1번출구.여의도자이,37.51887666666666,126.92719333333336,3
9672,홍남교.자전거대여소앞,37.574885,126.92702666666668,8
9673,산장아파트,37.459955,126.927725,1
9679,당곡역.보라매공원.보라매병원,37.49044,126.92762,25
9681,보라매삼성아파트.모자원고개,37.49453333333334,126.92741499999998,12
9684,신대방삼거리,37.49771833333333,126.92782333333336,10
9687,신림사거리.신림역,37.48383,126.92804499999998,554
9692,신대방삼거리,37.49832833333333,126.92825333333332,9
9704,신림동별빛거리입구,37.486415,126.92905666666664,5
9713,서대문구보훈회관,37.57195166666667,126.92948833333334,9
9718,삼성산성지,37.45861333333333,126.92989,1
9742,당곡중학교,37.487968333333335,126.930555,4
9751,성대시장,37.50007,126.93087166666668,5
9752,만안구청,37.38708,126.93099666666669,2
9755,여의도공작아파트,37.526023333333335,126.93097166666666,7
9761,삼부아파트,37.525198333333336,126.93006333333332,1
9767,여의나루역,37.527456666666666,126.93148,19
9773,성대시장,37.500285,126.93169333333331,4
9791,진주아파트,37.51925166666667,126.93224666666669,45
9797,서원역,37.477918333333335,126.93272333333334,20
9809,산본2동행정복지센터,37.37009,126.9331,1
9821,현대백화점,37.55670166666666,126.93297166666667,2
9824,13단지아파트입구,37.37131,126.93454666666666,1
9830,서대문구청,37.57908666666666,126.93485,1
9833,정원여중,37.58629,126.93493833333332,1
9838,한성화교중고교.서대문소방서,37.57231,126.93534,13
9841,서대문문화체육회관입구,37.581435000000006,126.93538833333332,2
9855,여의도중학교,37.524395,126.93572333333334,13
9856,은천교,37.48629833333334,126.93582333333332,16
9857,KT&G관악지점,37.48453333333334,126.936125,22
9865,상도초등학교입구,37.50303333333333,126.93578166666666,8
9867,홍은현대아파트.스위스그랜드호텔,37.58863833333333,126.93642666666668,7
9871,서림동주민센터.신화단지,37.47587333333333,126.93661833333331,17
9872,상도초등학교입구,37.50334,126.93675,1
9899,봉일시장,37.48613833333333,126.93871666666668,3
9902,장승배기역,37.50466166666667,126.93845166666668,5
9903,비산롯데캐슬,37.39874,126.93884166666666,1
9908,홍은현대아파트,37.59005666666667,126.938345,1
9912,미도아파트.메트로병원,37.37843833333333,126.93940333333332,1
9915,7호선장승배기역.상도2치안센터,37.50434,126.939295,1
9924,장성교회,37.50832333333334,126.93998333333332,10
9926,동작구청.노량진초등학교앞,37.51055,126.94005333333334,7
9931,쑥고개,37.47857333333333,126.94008833333334,3
9934,쑥고개,37.47851666666666,126.94035666666666,67
9947,동작문화복지센터.동작보건소,37.50532666666666,126.94173,1
9954,금정역,37.37200166666666,126.942045,1
9960,은천초등학교,37.48611666666667,126.94240666666668,2
9970,e편한세상서울대입구아파트,37.47953,126.94282833333334,29
9972,유진상가,37.59175333333334,126.942865,3
9979,이대부중,37.56226,126.94299833333336,6
9985,당동우체국,37.35087,126.94444833333334,2
9997,상도노빌리티아파트,37.50479333333333,126.94594,15
9998,영락고교.영락의료과학고,37.479255,126.94562,20
10007,군포1동행정복지센터.군포역,37.35437666666667,126.94643833333332,2
10019,문화촌현대아파트,37.59225,126.94654166666666,13
10034,KT관악지점,37.48153166666667,126.94846166666666,15
10047,생모리츠타운,37.47905166666667,126.94776,27
10048,종합운동장,37.40367666666667,126.94964333333334,3
10050,생모리츠타운,37.47924666666667,126.94766666666668,1
10072,관악구청,37.47872666666667,126.95079833333332,41
10076,관악동부센트레빌아파트앞,37.48627833333333,126.95198333333336,1
10077,관악동부센트레빌아파트앞,37.486538333333336,126.95136666666669,2
10080,유원하나아파트,37.59574,126.95206166666668,1
10096,가락골,37.45178833333333,126.84474166666664,1
10098,영서전력소,37.45605833333333,126.84490833333332,1
10103,원노온사,37.449041666666666,126.84546833333334,2
10107,신월2동주민센터입구,37.522756666666666,126.84569000000002,924
10108,원광명,37.46183833333334,126.845575,3
10110,신월2동주민센터입구.경창전통시장,37.523035,126.84601666666669,192
10111,까치산역4번출구,37.53218666666667,126.846265,1594
10120,까치산역2번출구,37.53178666666667,126.84688333333334,1526
10124,광명돔경륜장,37.46631666666666,126.84707333333331,23
10128,우장초등학교,37.54946333333333,126.84781999999998,980
10137,양강중학교,37.52385,126.84950166666668,100
10145,강서구청.한국건강관리협회,37.552598333333336,126.85012,9
10147,명문고등학교,37.47219166666666,126.85080166666668,5
10148,강서구청.한국건강관리협회,37.552635,126.85056666666668,973
10162,새마을시장,37.47404,126.85174333333336,9
10172,광남새마을금고,37.475768333333335,126.85256166666667,11
10174,신정네거리역,37.52132,126.85340666666669,16
10175,신정네거리역,37.52103666666667,126.85340166666668,3328
10187,광명사거리역,37.48063333333334,126.85479166666669,20
10189,광명사거리역,37.47907666666666,126.85521,28
10194,광명초등학교,37.48202333333334,126.855415,34
10200,하이웨이주유소.강서대학교,37.55453666666666,126.855795,81
10202,현대아파트.개봉중앙시장,37.49053333333333,126.855865,14
10205,광명21세기병원,37.48457666666666,126.85649833333332,17
10207,강서대학교.강서LG베스트샵,37.55484,126.85603333333331,67
10210,개봉사거리,37.49719666666667,126.85736833333334,1
10228,고척파크푸르지오아파트,37.50754333333334,126.859315,321
10229,경기항공고등학교,37.47788333333333,126.85926166666668,3
10232,신서고등학교.영상고등학교앞,37.522625,126.85944999999998,1
10237,등촌중학교.백석초등학교,37.55290333333333,126.86068,115
10253,고척시장,37.50313666666667,126.86199,305
10255,고척시장,37.50385166666667,126.86193833333331,3
10264,고척중학교,37.50096166666666,126.86324333333332,229
10267,광명시청.광명시민회관,37.47642166666667,126.86378833333336,23
10274,목동사거리,37.53161,126.86366666666666,418
10276,고척중학교,37.50046833333333,126.86386333333331,2
10280,목동우성아파트입구,37.50844833333333,126.86421166666666,87
10290,목동역.홍익병원,37.52738166666666,126.86443333333334,584
10297,모세로삼거리,37.48081833333333,126.86606833333332,6
10305,목동역,37.525796666666665,126.86540166666668,359
10307,현충근린공원,37.48493166666666,126.86605,1
10310,현충근린공원,37.48545833333333,126.86620166666668,3
10312,철산현대아파트,37.48987833333333,126.8665,1
10313,현충탑입구.철산종합사회복지관,37.482635,126.86596666666668,3
10325,철산역,37.47593,126.868205,12
10341,광명경찰서,37.473795,126.86927,2
10347,목동7단지.종로학원,37.52567166666667,126.86875833333332,3
10353,하이스트학원.종로학원,37.524815,126.86940333333332,139
10356,철산주공12단지,37.47662833333333,126.87042166666669,2
10358,목동3단지후문,37.53428333333333,126.86992833333332,36
10359,광명사회체육센터,37.47704,126.87048666666666,1
10361,광명성애병원,37.47416833333333,126.87324833333332,10
10362,광명시민체육관,37.463748333333335,126.87120000000002,1
10363,철산우체국,37.481365,126.87089333333331,3
10370,목동3.4단지사잇길,37.53279666666666,126.87197666666668,26
10371,신목중학교,37.53712166666666,126.8719,1
10377,광성초등학교.철산도서관.철산3동주민센터,37.477401666666665,126.87292833333336,6
10387,신목중학교.목동2단지후문,37.538155,126.87354833333332,49
10393,하안2동주민센터.하안주공1.2.3.4단지,37.464288333333336,126.87486166666667,1
10401,목동4단지상가.목동종합운동장,37.532255,126.87507333333332,25
10411,구일우성아파트,37.489495000000005,126.8757,172
10413,목동3단지,37.53474666666667,126.87574166666668,3
10416,목동운동장남문.아이스링크,37.528395,126.87653333333334,715
10418,월촌초등학교,37.54123166666667,126.87708166666668,29
10424,오목교역.동신한방병원,37.52444666666667,126.876825,8
10428,하안4동주민센터.하안주공4.10단지,37.464925,126.87761166666664,3
10429,기업은행구로중앙지점,37.50494333333334,126.87729333333333,123
10430,목동5단지C상가.목동운동장북문,37.53281166666667,126.87748166666668,302
10438,목동2단지,37.5366,126.87798833333332,11
10439,디지털3단지운동장,37.48220333333334,126.87789666666669,124
10441,파리공원,37.53458833333333,126.87832,379
10457,광명농협,37.46351333333334,126.881215,3
10474,목동5단지B상가.목5동주민센터,37.53576,126.88129499999998,520
10482,월촌중학교.목동1단지,37.537913333333336,126.88167166666666,58
10486,우리유앤미아파트,37.496715,126.88241333333332,101
10488,가리대.소하3단지.소하상업지구,37.44883333333333,126.88287333333334,1
10494,구로119안전센터,37.493855,126.88298166666668,211
10497,하안주공8.13단지,37.45871666666667,126.883165,2
10503,구로4동우체국.고대구로병원정문,37.49037166666667,126.88421666666666,16
10506,고대구로병원후문,37.493233333333336,126.88456666666669,4
10507,현대6차아파트,37.51819833333333,126.88432833333331,1
10508,구로시장,37.48798,126.88461,22
10513,아파트형공장,37.456735,126.88476666666664,1
10517,구로시장,37.48798666666666,126.88486,16
10524,구로4동자치회관,37.48609166666667,126.88568166666668,14
10529,남구로역,37.48418,126.88626833333336,59
10530,독산주공13단지,37.456900000000005,126.88766833333332,4
10536,가리봉시장,37.482415,126.88696833333331,56
10544,양정고등학교,37.53524333333333,126.88791,7
10547,구로구청,37.49462666666667,126.88789333333334,5
10548,독산주공14단지,37.46116666666667,126.88685166666669,3
10551,서울미래초등학교,37.50524333333333,126.88936166666666,3
10553,구로종합사회복지관,37.48789333333333,126.88916833333332,10
10557,거리공원.구로신협본점앞,37.502786666666665,126.88856666666668,23
10574,디지털단지오거리,37.479935,126.89072833333331,2
10581,당중초등학교,37.52690333333333,126.89129166666667,32
10582,구로고등학교,37.496566666666666,126.89157833333331,1
10588,영서중학교,37.48983166666667,126.89220333333331,10
10591,영서중학교,37.49020166666666,126.89234,1
10593,지하이시티.보건지소.치매센터,37.48175833333333,126.89262,1
10597,하이엔드1차.보건지소.치매센터,37.481748333333336,126.89293,29
10600,문래동남성아파트,37.511201666666665,126.89231166666666,4
10603,문래동남성아파트,37.51182833333333,126.893705,103
10607,선유중학교,37.53209,126.89457666666668,1
10609,선유중학교,37.531135,126.894225,23
10610,대림역,37.490945,126.89397833333332,24
10614,구립가산도서관.두산위브아파트,37.47462166666666,126.89388666666667,22
10615,당산초등학교앞,37.53881333333333,126.89449833333336,40
10616,문래역,37.51906333333333,126.89441166666666,21
10617,문래역,37.51923333333333,126.89421833333331,1
10625,디지털산업1단지,37.483846666666665,126.895035,35
10628,필립메디컬센터,37.52070666666667,126.89522166666666,152
10631,삼부르네상스.효성아파트,37.478746666666666,126.89463499999998,1
10634,가산초등학교,37.47827666666667,126.89557333333332,127
10635,서울영등포우체국,37.52845166666667,126.89605333333331,4
10640,현대아파트,37.52302,126.89614333333331,2
10642,한국방송통신대,37.50305166666667,126.89617666666666,2
10646,독산동우시장.금천50플러스센터,37.46661833333334,126.89503,2
10648,대림역12번출구,37.49263666666666,126.89667833333333,48
10649,영등포세무서.선유고등학교,37.53437333333333,126.89678666666666,23
10655,고용노동부관악지청.이마트구로점,37.48365,126.89805,6
10674,남문시장.청춘삘딩,37.47297666666667,126.89860666666668,1
10682,대동초등학교.명지성모병원,37.494301666666665,126.89924166666668,19
10689,당산119안전센터.당산역,37.534996666666665,126.89944166666668,52
10694,도림마을금고,37.508365000000005,126.90003333333334,103
10695,시흥사거리,37.45308666666666,126.90112333333332,22
10696,대동초등학교,37.49418333333333,126.90063333333336,1
10708,당산역,37.53273,126.90079833333331,2
10715,대림동우성아파트,37.49599333333333,126.902035,15
10718,구로디지털단지역,37.48398666666667,126.90245666666668,14
10723,대림동우성아파트,37.49651333333334,126.90234833333334,2
10725,당산역2번출구,37.534765,126.90242666666668,6
10730,석수역,37.43485666666666,126.902775,2
10733,성락교회,37.504583333333336,126.90258666666664,10
10734,독산동정훈단지,37.46553333333333,126.902145,28
10738,흰돌교회,37.49131666666666,126.90295333333331,2
10740,독산동쌈지공원,37.47127666666667,126.90295666666668,23
10758,박미마을.금천고,37.44301,126.90393833333334,1
10762,남부여성발전센터,37.46245666666667,126.90410500000002,33
10769,영등포농협도림로지점.우리시장,37.49828,126.90459166666666,2
10770,영등포농협도림로지점,37.498693333333335,126.90456166666668,8
10784,동산교회앞,37.457365,126.90530333333332,10
10786,신길5동주민센터,37.50117166666666,126.9049,4
10789,경방타임스퀘어.신세계백화점,37.51849,126.90543666666666,449
10791,신길5동주민센터,37.50095833333333,126.90538333333332,1
10798,시흥초등학교.금천구보훈회관,37.454585,126.905855,11
10801,마포구청역입구,37.560615,126.90580833333334,5
10807,상신중학교앞,37.59061166666667,126.90645333333332,1
10811,마포구청역입구,37.56054,126.90630666666668,3
10815,영등포시장,37.51947166666666,126.906515,479
10822,뚝도시장구길,37.537191666666665,127.05527,1
10829,성수2가3동주민센터,37.54962166666667,127.05539166666668,3
10843,영동교입구.청담자이아파트,37.52278166666667,127.05596333333332,4
10864,우리은행청담지점.청담삼익아파트,37.521076666666666,127.05689833333332,10
10885,청계산.원터골,37.44447,127.05768166666668,1
10905,광운대학교,37.61977,127.05810166666669,5
10908,하나은행장안동지점,37.563405,127.05855666666666,1
10963,석관동새마을금고,37.60725333333333,127.06085833333331,1
10968,영동대교북단,37.536723333333335,127.06119333333332,1
10985,휘문중고등학교,37.504115,127.061445,10
11012,성동세무서앞,37.547995,127.062185,8
11031,월계현대아파트,37.619835,127.06336000000002,2
11037,은마아파트,37.49948333333334,127.06313166666664,1
11041,동답한신동아아파트,37.5689,127.06391333333336,1
11090,화양사거리,37.54718666666667,127.06662166666668,1
11093,촬영소사거리.우성그린아파트,37.573585,127.066945,7
11105,서울준법지원센터.동성빌라,37.585555,127.06741166666669,1
11145,휘경여중고휘경주공아파트,37.58215666666667,127.06853,1
11159,상명고등학교,37.64949333333333,127.06913333333333,2
11173,현대벤처빌,37.56793666666667,127.06909166666668,4
11230,건대입구역사거리.건대병원,37.54082166666667,127.07124833333334,3
