승차정류장ID,하차정류장ID,승차정류장명,하차정류장명,위도_x,경도_x,위도_y,경도_y,승객수
9003520,7539,신서고교.영상고교입구,신월동우성상가,37.5257,126.86041166666668,37.52171666666666,126.83399,149
9003520,7558,신서고교.영상고교입구,신월문화체육센터,37.5257,126.86041166666668,37.52011666666667,126.83619833333331,106
9003520,7593,신서고교.영상고교입구,한빛종합사회복지관,37.5257,126.86041166666668,37.521341666666665,126.83874333333333,108
9003520,10110,신서고교.영상고교입구,신월2동주민센터입구.경창전통시장,37.5257,126.86041166666668,37.523035,126.84601666666669,334
9003520,10137,신서고교.영상고교입구,양강중학교,37.5257,126.86041166666668,37.52385,126.84950166666668,400
9003520,75325,신서고교.영상고교입구,강서초등학교,37.5257,126.86041166666668,37.522025,126.841675,276
9003522,7522,목동역.목동오거리,서서울호수공원,37.526005000000005,126.862805,37.52933666666667,126.832865,146
9003522,7539,목동역.목동오거리,신월동우성상가,37.526005000000005,126.862805,37.52171666666666,126.83399,381
9003522,7558,목동역.목동오거리,신월문화체육센터,37.526005000000005,126.862805,37.52011666666667,126.83619833333331,333
9003522,7593,목동역.목동오거리,한빛종합사회복지관,37.526005000000005,126.862805,37.521341666666665,126.83874333333333,239
9003522,10110,목동역.목동오거리,신월2동주민센터입구.경창전통시장,37.526005000000005,126.862805,37.523035,126.84601666666669,550
9003522,10137,목동역.목동오거리,양강중학교,37.526005000000005,126.862805,37.52385,126.84950166666668,314
9003522,75325,목동역.목동오거리,강서초등학교,37.526005000000005,126.862805,37.522025,126.841675,503
9003522,9033324,목동역.목동오거리,신월시영아파트.강월초등학교,37.526005000000005,126.862805,37.51593666666667,126.835305,134
9003989,9008213,화곡중고등학교,수명산입구,37.547223333333335,126.83622333333332,37.54345166666667,126.828865,110
9003991,9008213,우장산역4번출구,수명산입구,37.54982333333333,126.836145,37.54345166666667,126.828865,114
9004151,9008213,발산역2번출구,수명산입구,37.56009,126.83855833333334,37.54345166666667,126.828865,121
9004154,9004254,화곡8동주민센터,양강중학교,37.53082166666666,126.84958666666668,37.524861666666666,126.85027999999998,107
9004156,9004254,서울신정초등학교,양강중학교,37.53112833333333,126.85290666666668,37.524861666666666,126.85027999999998,107
9004158,70808,화곡동남부시장,가로공원공영주차장,37.53188333333333,126.85886833333332,37.53665333333333,126.83258166666668,102
9004158,70809,화곡동남부시장,국민은행신월동지점,37.53188333333333,126.85886833333332,37.53624166666667,126.82952333333331,163
9004158,70810,화곡동남부시장,메디힐병원,37.53188333333333,126.85886833333332,37.53709166666667,126.82772333333332,140
9004158,70811,화곡동남부시장,신월중학교입구,37.53188333333333,126.85886833333332,37.54013166666667,126.82566,139
9004158,9004254,화곡동남부시장,양강중학교,37.53188333333333,126.85886833333332,37.524861666666666,126.85027999999998,135
9004239,10110,영일고등학교.강서도서관,신월2동주민센터입구.경창전통시장,37.549035,126.86336833333334,37.523035,126.84601666666669,123
9004239,10137,영일고등학교.강서도서관,양강중학교,37.549035,126.86336833333334,37.52385,126.84950166666668,100
9004239,75325,영일고등학교.강서도서관,강서초등학교,37.549035,126.86336833333334,37.522025,126.841675,114
9004253,9004254,KT강서지사,양강중학교,37.53001833333334,126.84753166666664,37.524861666666666,126.85027999999998,342
9004253,9004272,KT강서지사,신정네거리해누리분수광장,37.53001833333334,126.84753166666664,37.52193333333333,126.85152833333336,152
9004253,9004276,KT강서지사,신곡시장.금빛새마을금고,37.53001833333334,126.84753166666664,37.51969,126.84375833333334,175
9004253,9004278,KT강서지사,신한은행신월동지점,37.53001833333334,126.84753166666664,37.51802166666666,126.84160500000002,146
9004253,9033319,KT강서지사,신월2동우체국,37.53001833333334,126.84753166666664,37.52308166666667,126.85124833333332,229
9004272,7539,신정네거리해누리분수광장,신월동우성상가,37.52193333333333,126.85152833333336,37.52171666666666,126.83399,103
9004272,7572,신정네거리해누리분수광장,신월시영아파트중문,37.52193333333333,126.85152833333336,37.519088333333336,126.836715,139
9004272,7583,신정네거리해누리분수광장,금실어린이공원,37.52193333333333,126.85152833333336,37.517986666666665,126.83780666666668,122
9004272,9004274,신정네거리해누리분수광장,동방아파트,37.52193333333333,126.85152833333336,37.52193,126.84634,244
9004272,9004276,신정네거리해누리분수광장,신곡시장.금빛새마을금고,37.52193333333333,126.85152833333336,37.51969,126.84375833333334,539
9004272,9004278,신정네거리해누리분수광장,신한은행신월동지점,37.52193333333333,126.85152833333336,37.51802166666666,126.84160500000002,443
9004272,9004280,신정네거리해누리분수광장,강월초교사거리,37.52193333333333,126.85152833333336,37.51674,126.83787333333332,286
9004272,9033324,신정네거리해누리분수광장,신월시영아파트.강월초등학교,37.52193333333333,126.85152833333336,37.51593666666667,126.835305,295
9004276,7539,신곡시장.금빛새마을금고,신월동우성상가,37.51969,126.84375833333334,37.52171666666666,126.83399,110
9004278,7539,신한은행신월동지점,신월동우성상가,37.51802166666666,126.84160500000002,37.52171666666666,126.83399,261
9004278,7572,신한은행신월동지점,신월시영아파트중문,37.51802166666666,126.84160500000002,37.519088333333336,126.836715,177
9004278,9033324,신한은행신월동지점,신월시영아파트.강월초등학교,37.51802166666666,126.84160500000002,37.51593666666667,126.835305,246
9004279,9004275,신한은행신월동지점,동방아파트.신월종합사회복지관,37.51790166666667,126.84186166666665,37.52147333333333,126.846305,196
9004285,9004275,푸른마을2단지아파트,동방아파트.신월종합사회복지관,37.51423666666667,126.83408,37.52147333333333,126.846305,102
9004285,9004279,푸른마을2단지아파트,신한은행신월동지점,37.51423666666667,126.83408,37.51790166666667,126.84186166666665,162
9004923,9004276,진명여고,신곡시장.금빛새마을금고,37.52455333333333,126.86458833333332,37.51969,126.84375833333334,166
9004923,9004278,진명여고,신한은행신월동지점,37.52455333333333,126.86458833333332,37.51802166666666,126.84160500000002,125
9007557,9008213,화곡역7번출구,수명산입구,37.54130166666666,126.83867666666666,37.54345166666667,126.828865,471
9007671,9104275,한성교회.금옥여고.백암고,동방아파트.신월종합사회복지관,37.510848333333335,126.84301833333332,37.52147333333333,126.846305,182
9007671,9104279,한성교회.금옥여고.백암고,신한은행신월동지점,37.510848333333335,126.84301833333332,37.51790166666667,126.84186166666665,261
9007671,9133976,한성교회.금옥여고.백암고,신곡시장.금빛새마을금고,37.510848333333335,126.84301833333332,37.519306666666665,126.84375166666663,146
9033976,9004275,신곡시장.금빛새마을금고,동방아파트.신월종합사회복지관,37.519306666666665,126.84375166666663,37.52147333333333,126.846305,158
9035541,9004279,푸른마을1단지.이든채아파트,신한은행신월동지점,37.51268,126.83537666666668,37.51790166666667,126.84186166666665,135
9035957,70808,경방타임스퀘어.신세계백화점,가로공원공영주차장,37.517541666666666,126.90622,37.53665333333333,126.83258166666668,131
9035957,70809,경방타임스퀘어.신세계백화점,국민은행신월동지점,37.517541666666666,126.90622,37.53624166666667,126.82952333333331,205
9104257,9008105,신정네거리역,신곡시장,37.51946333333333,126.85339833333336,37.518765,126.84263666666666,138
9104257,9008112,신정네거리역,벽산.대주아파트,37.51946333333333,126.85339833333336,37.51461166666666,126.84139333333331,193
9104257,9008198,신정네거리역,목동센트럴1단지,37.51946333333333,126.85339833333336,37.516601666666666,126.84052,122
9104257,9104274,신정네거리역,동방아파트,37.51946333333333,126.85339833333336,37.52193,126.84634,140
9104257,9104276,신정네거리역,신곡시장.금빛새마을금고,37.51946333333333,126.85339833333336,37.51969,126.84375833333334,207
9104272,9008112,신정네거리해누리분수광장,벽산.대주아파트,37.52193166666667,126.85146833333334,37.51461166666666,126.84139333333331,122
9104272,9104276,신정네거리해누리분수광장,신곡시장.금빛새마을금고,37.52193166666667,126.85146833333334,37.51969,126.84375833333334,164
9104914,9104274,양천문화회관.양천일자리센터,동방아파트,37.51684166666666,126.86235,37.52193,126.84634,112
9104914,9104276,양천문화회관.양천일자리센터,신곡시장.금빛새마을금고,37.51684166666666,126.86235,37.51969,126.84375833333334,127
9104916,9104274,양천구청.양천보건소,동방아파트,37.51821,126.86617666666668,37.52193,126.84634,111
