승차정류장ID,승차정류장명,위도_x,경도_x,승객수
9003620,블루나인비지니스센터,37.55655166666666,126.86393333333332,190
9003643,서남물재생센터,37.572768333333336,126.827155,1
9003645,서남환경공원.마곡청구아파트,37.57313666666666,126.82220833333334,2
9003646,서남환경공원.마곡청구아파트,37.573305,126.82333833333333,2
9003648,방화2단지아파트,37.573256666666666,126.81844,2
9003649,방화2단지아파트,37.57351333333334,126.81882833333331,2
9003650,방화동동부센트레빌아파트,37.573365,126.81388333333334,32
9003651,방화동동부센트레빌아파트,37.573528333333336,126.81421666666664,1
9003652,방화사거리,37.57312833333334,126.81051166666666,15
9003654,개화산역2번출구,37.57252166666667,126.80617166666669,7
9003691,염창역.서울도시가스,37.54693833333333,126.87507666666669,2
9003695,당산119안전센터.당산역,37.534996666666665,126.89944166666668,5
9003696,당산역삼성래미안아파트,37.53302166666666,126.90338833333333,3
9003697,당산역삼성래미안아파트,37.53323666666667,126.90359166666669,26
9003698,삼환아파트,37.52908166666667,126.90559666666668,16
9003699,당산푸르지오아파트,37.52903166666667,126.90595833333332,46
9003703,영등포시장,37.52171,126.90518166666668,34
9003721,서울여상.서울문영여중고앞,37.47300166666666,126.952845,3
9003722,서울여상.서울문영여중고앞,37.47314333333334,126.95327666666664,8
9003811,국회의사당역,37.527993333333335,126.91758,1
9003815,63빌딩.가톨릭대학교여의도성모병원,37.51940333333334,126.93760666666668,7
9003816,여의동주민센터,37.51870333333333,126.93421833333332,1
9003825,독산동정훈단지,37.46450166666667,126.90300833333336,2
9003852,대신시장,37.51186833333334,126.91647833333332,10
9003853,신길동홍어거리,37.51082,126.91147666666666,3
9003926,현대아파트.개봉중앙시장,37.49075166666667,126.85611833333331,17
9003930,철산교,37.488211666666665,126.86023500000002,1
9003938,철산현대아파트,37.49002,126.86647166666668,2
9003946,현충근린공원,37.48545833333333,126.86620166666668,6
9003984,화곡역4번출구,37.541015,126.84111666666668,3
9003985,화곡역8번출구,37.54302,126.83895,54
9003987,대원시장,37.544603333333335,126.83736500000002,60
9003989,화곡중고등학교,37.547223333333335,126.83622333333332,186
9003991,우장산역4번출구,37.54982333333333,126.836145,164
9003992,우장산역1번출구,37.549285000000005,126.83647333333332,1
9003994,명덕고등학교.서울스타병원,37.553203333333336,126.836345,110
9004007,강서구청소년상담복지센터,37.54019166666667,126.83556,3
9004008,화곡푸르지오,37.54017,126.83445166666668,60
9004029,신정현대아파트.서부트럭터미널,37.508410000000005,126.843,2
9004030,신정학마을아파트,37.50751666666667,126.84392166666666,581
9004031,개봉1동사거리,37.50049166666667,126.84683333333332,1
9004047,디지털3단지사거리,37.475876666666665,126.88133833333336,8
9004124,대림역,37.49113833333333,126.89379833333332,28
9004129,상도터널노량진동,37.512055,126.95370333333334,1
9004149,서울호서전문학교.등촌주공3단지아파트,37.56286833333333,126.839465,53
9004151,발산역2번출구,37.56009,126.83855833333334,215
9004153,화곡8동주민센터.까치산시장,37.530635,126.848835,6
9004154,화곡8동주민센터,37.53082166666666,126.84958666666668,464
9004155,서울신정초등학교,37.53093333333334,126.85253,5
9004156,서울신정초등학교,37.53112833333333,126.85290666666668,533
9004157,성석교회,37.53155833333334,126.85760333333334,18
9004158,화곡동남부시장,37.53188333333333,126.85886833333332,1155
9004238,등촌역6번출구.목동깨비시장,37.54973833333334,126.86395166666668,210
9004239,영일고등학교.강서도서관,37.549035,126.86336833333334,897
9004240,아이파크아파트.백석중학교.실로암안과,37.54519166666667,126.86215500000002,594
9004241,목3동주민센터.현대아이파크.실로암안과,37.54487833333334,126.862415,118
9004242,목동성원아파트,37.542341666666665,126.86318833333334,61
9004243,등촌2동주민센터.등촌동대림아파트,37.54198833333333,126.86298333333336,284
9004244,대일고교.임광아파트.배광교회,37.539838333333336,126.86358166666666,368
9004245,목동시장.대일고교.배광교회,37.539051666666666,126.863855,53
9004246,용문사.시립화곡청소년센터,37.53708666666667,126.86335333333334,588
9004247,영도중.강서고입구.기아양서대리점,37.53622,126.863635,38
9004248,목동사거리,37.53331666666666,126.86385,41
9004253,KT강서지사,37.53001833333334,126.84753166666664,1462
9004254,양강중학교,37.524861666666666,126.85027999999998,163
9004255,양강중학교,37.52506833333334,126.85055333333334,148
9004256,신정네거리역,37.51990166666667,126.85283666666668,2
9004257,신정네거리역,37.51946333333333,126.85339833333336,49
9004258,신정1동주민센터.신오새마을금고,37.51762166666666,126.85383500000002,4
9004260,양명초교.신서중,37.51435333333333,126.85571666666668,182
9004261,신트리사거리,37.51316333333333,126.85596333333334,6
9004266,봉영여중.목동고,37.50733,126.86185500000002,7
9004272,신정네거리해누리분수광장,37.52193333333333,126.85152833333336,2232
9004273,신정네거리.신정119안전센터,37.52207,126.850745,14
9004274,동방아파트,37.52193,126.84634,361
9004275,동방아파트.신월종합사회복지관,37.52147333333333,126.846305,64
9004276,신곡시장.금빛새마을금고,37.51969,126.84375833333334,439
9004278,신한은행신월동지점,37.51802166666666,126.84160500000002,1022
9004279,신한은행신월동지점,37.51790166666667,126.84186166666665,399
9004280,강월초교사거리,37.51674,126.83787333333332,25
9004281,강월초교사거리,37.51640833333333,126.8378,190
9004283,신월시영아파트.강월초등학교,37.51573166666667,126.83553,483
9004285,푸른마을2단지아파트,37.51423666666667,126.83408,783
9004286,넓은들공원,37.510995,126.83859499999998,54
9004287,넓은들공원,37.510795,126.83919833333331,2
9004288,신정현대아파트,37.50878166666666,126.84213833333334,16
9004289,신정현대아파트.서부트럭터미널,37.50906,126.84202333333332,8
9004290,양천고등학교,37.509980000000006,126.84563166666666,19
9004298,갈산초등학교후문,37.51109,126.86871333333332,14
9004299,은정초등학교,37.510151666666665,126.86702833333332,21
9004357,대화역,37.67597166666667,126.74742166666668,2
9004372,온수역,37.492736666666666,126.82435833333332,46
9004373,온수역,37.492801666666665,126.82376,1
9004375,정진학교.온수힐스테이트아파트,37.49704833333333,126.82218166666668,5
9004377,우신고등학교,37.493115,126.83046833333334,9
9004381,연세중앙교회,37.493143333333336,126.83538333333333,33
9004383,씨티월드,37.494463333333336,126.84068166666664,173
9004384,오류동역,37.49569833333333,126.84335166666666,161
9004386,오류1동주민센터.오류문화센터,37.49691833333333,126.846195,119
9004526,이화동(이화장),37.57616166666666,127.000695,5
9004564,도성초등학교,37.50017166666667,127.05121,1
9004568,청담2치안센터,37.52298333333333,127.04778666666668,1
9004613,상암초등학교,37.57662166666667,126.89350666666664,95
9004614,DMC상암센트럴파크,37.575185000000005,126.89604,29
9004617,경성중고.홍대부속여중고입구,37.55973166666667,126.91666333333332,3
9004623,일원주유소.삼성서울병원후문,37.49071333333333,127.08771,3
9004658,화양사거리,37.54718666666667,127.06662166666668,1
9004704,삼화연립,37.62492,126.81655833333336,1
9004729,백석초등학교,37.652,126.78802,1
9004841,방화역3번출구,37.576953333333336,126.81237833333334,128
9004864,월촌중학교.목동1단지,37.537841666666665,126.88178166666668,42
9004868,가양역5번출구.현대아파트,37.56041166666667,126.85672166666669,54
9004878,SBS공개홀,37.56370166666667,126.849865,136
9004879,SBS공개홀,37.56353166666667,126.850815,10
9004880,가양역9번출구.우성아파트,37.561495,126.85398833333332,343
9004881,가양역1번출구.우성아파트,37.562223333333336,126.85322833333332,3
9004882,가양역6번출구.현대프린스텔,37.56026333333333,126.856365,1
9004884,증미역1번출구.강서소방서,37.55786666666667,126.86143166666668,1
9004908,봉영여중.목동고,37.50744,126.86144166666666,5
9004909,신트리공원.목동아파트11단지,37.51396833333333,126.85719833333332,7
9004910,신트리공원,37.51453833333333,126.85793166666666,15
9004911,목동12단지,37.51423,126.86034333333332,22
9004912,목동10단지상가,37.51596666666667,126.85967333333336,21
9004913,양천구민체육센터.양천일자리센터,37.515591666666666,126.86425333333334,336
9004914,양천문화회관.양천일자리센터,37.51684166666666,126.86235166666664,24
9004916,양천구청.양천보건소,37.51821,126.86617666666668,81
9004917,양천공원,37.517871666666665,126.86964166666668,132
9004918,목동8단지.한전,37.52023333333333,126.86834166666668,326
9004920,서울남부지방법원.서울남부지방검찰청,37.52189666666666,126.865945,57
9004922,진명여고,37.52398166666667,126.86510166666667,86
9004923,진명여고,37.52455333333333,126.86458833333332,511
9004926,목동3.4단지사잇길,37.53279666666666,126.87197666666668,5
9004928,목동4단지상가.목동종합운동장,37.532255,126.87507333333332,7
9004931,목동3단지,37.53474666666667,126.87574166666668,12
9004934,목동2단지,37.5366,126.87798833333332,50
9004935,이대목동병원.목동6단지앞,37.536865,126.88433166666668,5
9004938,신촌역,37.55568166666667,126.93476833333334,2
9004997,약산마을.애니골입구,37.67850166666666,126.7932,1
9005001,동국대병원사거리,37.672905,126.80611166666668,1
9005101,기계회관,37.52908833333333,126.92268,7
9005102,산업은행본점,37.52798166666666,126.920905,3
9005175,개화역1번출구.개화검문소,37.578536666666665,126.79981,15
9005188,가양동CJ주식회사,37.566651666666665,126.844935,21
9005189,등촌동대림아파트,37.56444833333333,126.84841,396
9005211,남명초교.신정3동주민센터,37.515125,126.85492666666666,7
9005332,서울시인재개발원입구,37.48310833333333,127.02222166666668,1
9005347,쌍용아파트,37.49808166666666,127.06932333333334,4
9005407,효자촌,37.37750166666667,127.13366666666668,2
9005579,래미안옥수리버젠.옥수중앙교회,37.54585833333333,127.01481166666666,2
9005683,포스코빌딩,37.50604333333333,127.05480333333335,1
9005763,신목중학교.목동2단지후문,37.538155,126.87354833333332,2
9005764,영도초등학교,37.53557666666666,126.87044833333331,2
9005776,오목교역.청학스포츠타운,37.523675,126.87532833333334,6
9005779,목운초등학교.목운중학교,37.52612666666666,126.87339333333333,1
9005781,구로역.NC신구로점,37.50084833333334,126.88258,4
9005808,대원주유소,37.48700333333333,126.85654,25
9005879,신원당마을입구,37.65415333333333,126.83714833333332,1
9005881,달걀부리마을,37.64573333333333,126.87696499999998,1
9005898,고덕아이파크아파트,37.559738333333335,127.15406666666668,1
9005932,백석역.고양종합터미널,37.645125,126.79011,2
9005947,방학3동신동아프라자,37.66131166666666,127.027535,1
9005999,장위동원천주유소,37.61469833333333,127.05257166666668,1
9006031,여의도순복음교회,37.52999833333333,126.92414166666669,2
9006076,역촌역.역촌오거리,37.606995,126.92248333333332,1
9006120,CBS방송국,37.52809666666667,126.87414833333332,2
9006121,목동운동장남문.아이스링크,37.528395,126.87653333333334,4
9006123,목동중학교.서울출입국.외국인청,37.51992499999999,126.87086,11
9006125,새마을금고,37.521168333333335,126.87368166666666,18
9006126,현대아이파크아파트,37.52108333333333,126.87326833333331,9
9006143,이북오도청,37.61272333333333,126.95597333333332,3
9006146,구기동현대빌라,37.610075,126.95646166666666,4
9006147,구기동현대빌라,37.60968166666667,126.95662166666668,1
9006153,e편한세상수색에코포레,37.58614333333333,126.90027833333332,1
9006167,한신아파트.선유도역,37.53835,126.89323,1
9006212,독산근린공원,37.464596666666665,126.88447333333332,13
9006328,뱅뱅사거리,37.48665333333334,127.03309666666668,11
9006329,래미안아파트.파이낸셜뉴스(중),37.49108666666667,127.03098666666668,25
9006331,양재역.서초문화예술회관,37.481926666666666,127.03682666666668,6
9006334,논현역,37.506366666666665,127.02372833333332,15
9006335,논현역,37.50727666666667,127.02303,14
9006339,신분당선강남역,37.49499333333333,127.02911166666668,3
9006347,교육개발원입구,37.47781833333333,127.03875833333336,13
9006398,월드컵파크3단지.난지천공원,37.573348333333335,126.88795333333334,1
9006461,남대문세무서,37.56502833333333,126.98753166666664,1
9006465,수색교,37.58575833333334,126.88867166666664,1
9006467,수색역앞,37.58304666666667,126.89410333333332,22
9006469,디지털미디어시티역,37.57904666666666,126.900505,1
9006471,북가좌동삼거리,37.57548833333333,126.90453666666666,4
9006472,북가좌동삼거리,37.57514333333334,126.90514333333334,2
9006473,DMC래미안e.편한세상요진아파트,37.57157666666667,126.91031333333332,6
9006474,DMC래미안e.편한세상요진아파트,37.57172,126.90962,2
9006475,모래내시장.가좌역,37.56986166666666,126.91378666666668,2
9006477,연희104고지앞.구성산회관,37.5664,126.92579333333332,86
9006479,서대문우체국,37.562575,126.93147,37
9006480,서대문우체국,37.561955,126.93199166666666,1
9006481,연세대앞,37.55995833333333,126.93534166666667,10
9006482,연세대앞,37.56020166666666,126.93550666666668,189
9006483,세브란스병원앞,37.56001166666667,126.93845666666668,13
9006484,세브란스병원앞,37.56017666666666,126.93893,231
9006487,이대후문,37.563105,126.94365,141
